name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.libanki.importer.Anki2Importer,28,0,1,22,167,350,1,21,6,0.9213,3016,1.0000,0,0.0000,0.1905,0,0,106.1429,1,2.11
com.ichi2.anki.reviewer.ReviewerCustomFonts,8,0,0,8,30,26,2,6,2,0.8571,249,1.0000,0,0.0000,0.5000,0,0,29.5000,0,2.11
com.ichi2.libanki.sync.a,3,0,0,4,5,3,1,4,1,1.0000,15,0.0000,1,0.0000,0.7500,0,0,3.6667,0,2.11
com.ichi2.libanki.sync.b,2,0,0,2,4,0,1,2,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.api.NoteInfo,7,0,0,4,16,7,1,3,5,0.4444,95,1.0000,0,0.0000,0.2619,0,0,12.1429,0,2.11
com.ichi2.preferences.StepsPreference,9,0,0,11,34,24,0,11,5,0.6250,230,1.0000,0,0.0000,0.2857,0,0,24.4444,0,2.11
com.ichi2.anki.exception.ConfirmModSchemaException,1,0,0,11,2,0,11,0,1,2.0000,5,1.0000,0,0.0000,1.0000,0,0,3.0000,0,2.11
com.ichi2.anki.exception.ImportExportException,1,0,0,6,2,0,6,0,1,2.0000,5,0.0000,0,0.0000,1.0000,0,0,4.0000,0,2.11
com.ichi2.libanki.Tags,24,0,0,16,101,158,7,10,23,0.6304,871,1.0000,1,0.0000,0.2087,0,0,35.1250,0,2.11
com.ichi2.anki.dialogs.MediaCheckDialog,14,0,0,20,53,91,6,19,14,1.0769,489,0.0000,0,0.0000,0.2857,0,0,33.7857,0,2.11
com.ichi2.anki.IntentHandler,14,0,0,22,58,91,4,22,6,2.0000,331,0.0000,0,0.0000,0.4429,0,0,22.6429,0,2.11
com.ichi2.upgrade.Upgrade,2,0,0,4,6,1,2,3,2,2.0000,24,0.0000,0,0.0000,0.5000,0,0,11.0000,0,2.11
com.ichi2.compat.customtabs.CustomTabActivityHelper,12,0,0,17,26,0,1,16,9,0.5227,202,1.0000,0,0.0000,0.2159,0,0,15.5000,0,2.11
